0	eng	Eywa	ɛj.wa	\N	prop.n.	Who's Eywa? Only their deity! Their goddess, made up of all living things. Everything they know! You'd know this if you had any training whatsoever.
256	de	ean	ˈɛ.an	\N	adj.	blau, grün
256	eng	ean	ˈɛ.an	\N	adj.	blue, green
256	est	ean	ˈɛ.an	\N	adj.	sinine, roheline
256	hu	ean	ˈɛ.an	\N	adj.	kék, zöld
256	nl	ean	ˈɛ.an	\N	adj.	blauw, groen
256	pl	ean	ˈɛ.an	\N	adj.	niebieski, zielony
256	ru	ean	ˈɛ.an	\N	adj.	синезеленый
256	sv	ean	ˈɛ.an	\N	adj.	blå, grön
264	de	eltu	ˈɛl.tu	\N	n.	Gehirn
264	eng	eltu	ˈɛl.tu	\N	n.	brain
264	est	eltu	ˈɛl.tu	\N	n.	aju
264	hu	eltu	ˈɛl.tu	\N	n.	agy
264	nl	eltu	ˈɛl.tu	\N	n.	brein
264	pl	eltu	ˈɛl.tu	\N	n.	mózg
264	ru	eltu	ˈɛl.tu	\N	n.	мозг
264	sv	eltu	ˈɛl.tu	\N	n.	hjärna
268	de	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	anhören, Aufmerksamkeit schenken, sich kümmern um
268	eng	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	pay attention, quit goofing off
268	est	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	tähele panema, (kellegi) segamist lõpetama
268	hu	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	figyel
268	nl	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	luisteren
268	pl	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	zwracać uwagę
268	ru	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	слушать, обратить внимание, перестать дурить
268	sv	eltu si	ˈɛl.tu s·i	eltu s<1><2><3>i	vin.	sluta fåna sig, höra upp, skärpa sig
272	de	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	Gehirnwurm
272	eng	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	brainworm
272	est	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	Uneuss (brainworm)
272	hu	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	agyféreg (pandorai állatfaj)
272	nl	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	breinworm
272	pl	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	robak mózgu
272	ru	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	мозговой червь
272	sv	eltungawng	ˈɛl.tu.ŋawŋ	\N	n.	hjärnmask
280	de	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	bestehen (einen Test), bewältigen, überwinden
280	eng	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	pass (a test), overcome
280	est	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	läbima (testi), üle saama
280	hu	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	kiáll, sikerrel vesz (próbát)
280	nl	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	halen (bv. een test)
280	pl	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	zdać (test, egzamin), pokonać (przeszkodę)
280	ru	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	сдать (экзамен, тест), пройти испытание
280	sv	emza'u	ɛm.ˈz·a.ʔ·u	emz<1><2>a'<3>u	vtr.	klara (ett test), överkomma
284	de	eo	ˈɛ.o	\N	adp.	vor (Ort)
284	eng	eo	ˈɛ.o	\N	adp.	before, in front of (place)
284	est	eo	ˈɛ.o	\N	adp.	ees, millegi ees
284	hu	eo	ˈɛ.o	\N	adp.	előtt(e),elől
284	nl	eo	ˈɛ.o	\N	adp.	voor (plaats)
284	pl	eo	ˈɛ.o	\N	adp.	przed (o miejscu)
284	ru	eo	ˈɛ.o	\N	adp.	впереди, спереди, перед
284	sv	eo	ˈɛ.o	\N	adp.	inför, framför (en plats)
296	de	eyawr	ɛ.ˈjawɾ	\N	adj.	korrekt, richtig, zutreffend, genau
296	eng	eyawr	ɛ.ˈjawɾ	\N	adj.	correct, right
296	est	eyawr	ɛ.ˈjawɾ	\N	adj.	õige, veatu
296	hu	eyawr	ɛ.ˈjawɾ	\N	adj.	helyes, jó (válasz)
296	nl	eyawr	ɛ.ˈjawɾ	\N	adj.	juist, correct
296	pl	eyawr	ɛ.ˈjawɾ	\N	adj.	poprawny, właściwy
296	ru	eyawr	ɛ.ˈjawɾ	\N	adj.	верный, правильный
296	sv	eyawr	ɛ.ˈjawɾ	\N	adj.	rätt, korrekt
300	de	eyaye	ɛ.ˈja.jɛ	\N	n.	Kriegshaube
300	eng	eyaye	ɛ.ˈja.jɛ	\N	n.	warbonnet
300	est	eyaye	ɛ.ˈja.jɛ	\N	n.	Surmasulg (warbonnet)
300	hu	eyaye	ɛ.ˈja.jɛ	\N	n.	eyaye (pandorai növényfaj)
300	nl	eyaye	ɛ.ˈja.jɛ	\N	n.	verentooi
300	pl	eyaye	ɛ.ˈja.jɛ	\N	n.	bellicum pennatum, pióropusznik
300	ru	eyaye	ɛ.ˈja.jɛ	\N	n.	«Боевые перья»
300	sv	eyaye	ɛ.ˈja.jɛ	\N	n.	warbonnet
304	de	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	führen, anführen, leiten
304	eng	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	lead
304	est	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	juhtima, valitsema
304	hu	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	vezet 
304	nl	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	leiden
304	pl	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	przewodzić, prowadzić
304	ru	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	вести, быть проводником, руководить
304	sv	eyk	·ɛjk̚	<1><2><3>eyk	vtr.	leda
308	de	eyktan	ˈɛjk.tan	\N	n.	Anführer
308	eng	eyktan	ˈɛjk.tan	\N	n.	leader
308	est	eyktan	ˈɛjk.tan	\N	n.	valitseja
308	hu	eyktan	ˈɛjk.tan	\N	n.	vezető, főnök
308	nl	eyktan	ˈɛjk.tan	\N	n.	leider
308	pl	eyktan	ˈɛjk.tan	\N	n.	przywódca
308	ru	eyktan	ˈɛjk.tan	\N	n.	вождь, предводитель
308	sv	eyktan	ˈɛjk.tan	\N	n.	ledare
324	de	fa	fa	\N	adp.	mit, mittels, durch
324	eng	fa	fa	\N	adp.	with, by means of
324	est	fa	fa	\N	adp.	koos (millegagi), (millegi) abil
324	hu	fa	fa	\N	adp.	val/vel/által (eszközhatározó)
324	nl	fa	fa	\N	adp.	met behulp van, door middel van
324	pl	fa	fa	\N	adp.	przy pomocy
324	ru	fa	fa	\N	adp.	чемлибо, посредством чеголибо
324	sv	fa	fa	\N	adp.	med, med hjälp av
328	de	fahew	fa.ˈhɛw	\N	n.	Geruch, Gestank
328	eng	fahew	fa.ˈhɛw	\N	n.	smell
328	est	fahew	fa.ˈhɛw	\N	n.	lõhn, hais
328	hu	fahew	fa.ˈhɛw	\N	n.	szag
328	nl	fahew	fa.ˈhɛw	\N	n.	geur
328	pl	fahew	fa.ˈhɛw	\N	n.	zapach
328	ru	fahew	fa.ˈhɛw	\N	n.	запах
328	sv	fahew	fa.ˈhɛw	\N	n.	lukt
348	de	fìfya	fɪ.ˈfja	\N	adv.	so (auf diese Art und Weise)
348	eng	fìfya	fɪ.ˈfja	\N	adv.	this way, like this
348	est	fìfya	fɪ.ˈfja	\N	adv.	nii, niimoodi
348	hu	fìfya	fɪ.ˈfja	\N	adv.	így, ilyen módon
348	nl	fìfya	fɪ.ˈfja	\N	adv.	op deze manier, zoals dit
348	pl	fìfya	fɪ.ˈfja	\N	adv.	w ten sposób
348	ru	fìfya	fɪ.ˈfja	\N	adv.	подобно этому, таким образом
348	sv	fìfya	fɪ.ˈfja	\N	adv.	såhär, det här sättet
352	de	fìkem	fɪ.ˈkɛm	\N	pn.	dies, dieses (diese Aktion)
352	eng	fìkem	fɪ.ˈkɛm	\N	pn.	this (action)
352	est	fìkem	fɪ.ˈkɛm	\N	pn.	see (tegevus)
352	hu	fìkem	fɪ.ˈkɛm	\N	pn.	ez (a tett/cselekvés)
352	nl	fìkem	fɪ.ˈkɛm	\N	pn.	dit, deze (actie)
352	pl	fìkem	fɪ.ˈkɛm	\N	pn.	ten, ta, to (o czynności)
352	ru	fìkem	fɪ.ˈkɛm	\N	pn.	это (действие или поступок)
352	sv	fìkem	fɪ.ˈkɛm	\N	pn.	den här (handlingen)
356	de	fìpo	ˈfɪ.po	\N	pn.	diese Person oder Sache
356	eng	fìpo	ˈfɪ.po	\N	pn.	this one person or thing
356	est	fìpo	ˈfɪ.po	\N	pn.	see (isik või asi)
356	hu	fìpo	ˈfɪ.po	\N	pn.	ő, ez a személy
356	nl	fìpo	ˈfɪ.po	\N	pn.	dit, deze (persoon of ding)
356	pl	fìpo	ˈfɪ.po	\N	pn.	ta (osoba lub rzecz)
356	ru	fìpo	ˈfɪ.po	\N	pn.	этот (указание на одушевленный или неодушевленный предмет
356	sv	fìpo	ˈfɪ.po	\N	pn.	den här personen (eller saken)
360	de	fìtxan	fɪ.ˈt'an	\N	adv.	so (sehr), besonders, in solchem Ausmaße
360	eng	fìtxan	fɪ.ˈt'an	\N	adv.	so, to such an extent
360	est	fìtxan	fɪ.ˈt'an	\N	adv.	nii palju
360	hu	fìtxan	fɪ.ˈt'an	\N	adv.	ennyire, ilyen mértékben
360	nl	fìtxan	fɪ.ˈt'an	\N	adv.	zo (veel)
360	pl	fìtxan	fɪ.ˈt'an	\N	adv.	tak, tak badzo
360	ru	fìtxan	fɪ.ˈt'an	\N	adv.	настолько (степень выраженности)
360	sv	fìtxan	fɪ.ˈt'an	\N	adv.	så, i sådan utsträckning
364	de	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	hier, dieser Ort
364	eng	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	here, this place
364	est	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	siin, selles kohas, see koht
364	hu	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	itt, ez(en) a hely(en)
364	nl	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	hier, deze plaats
364	pl	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	tutaj, w tym miejscu
364	ru	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	тут, здесь, в этом месте
364	sv	fìtseng	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	här, det här stället
365	de	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	hier, dieser Ort
365	eng	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	here, this place
365	est	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	siin, selles kohas, see koht
365	hu	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	itt, ez(en) a hely(en)
365	nl	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	hier, deze plaats
365	pl	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	tutaj, w tym miejscu
365	ru	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	тут, здесь, в этом месте
365	sv	fìtsenge	fɪ.ˈt͡sɛŋ(ɛ)	\N	adv., n.	här, det här stället
368	de	fì'u	fɪ.ˈʔu	\N	pn.	dies, dieses (Ding)
368	eng	fì'u	fɪ.ˈʔu	\N	pn.	this (thing)
368	est	fì'u	fɪ.ˈʔu	\N	pn.	see (asi)
368	hu	fì'u	fɪ.ˈʔu	\N	pn.	ez (a dolog)
368	nl	fì'u	fɪ.ˈʔu	\N	pn.	dit (ding)
368	pl	fì'u	fɪ.ˈʔu	\N	pn.	ta (rzecz)
368	ru	fì'u	fɪ.ˈʔu	\N	pn.	этот (с неодуш. предметом)
368	sv	fì'u	fɪ.ˈʔu	\N	pn.	den här (saken)
372	de	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	schälen, häuten
372	eng	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	peel
372	est	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	koorima
372	hu	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	hámoz
372	nl	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	pellen
372	pl	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	obierać
372	ru	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	сдирать, соскабливать, чистить
372	sv	fkarut	ˈfk·a.ɾ·ut̚	fk<1><2>ar<3>ut	v.	skala
376	de	fkew	fkɛw	\N	adj.	gewaltig, mächtig
376	eng	fkew	fkɛw	\N	adj.	mighty
376	est	fkew	fkɛw	\N	adj.	vägev, võimas
376	hu	fkew	fkɛw	\N	adj.	hatalmas, tekintélyes
376	nl	fkew	fkɛw	\N	adj.	machtig
376	pl	fkew	fkɛw	\N	adj.	potężny
376	ru	fkew	fkɛw	\N	adj.	сильный, могущественный, могучий
376	sv	fkew	fkɛw	\N	adj.	mäktig
380	de	fko	fko	\N	pn.	eine/r, man (nichtspezifizierter Handelnder)
380	eng	fko	fko	\N	pn.	one, they (singular usage) (unspecified agent)
380	est	fko	fko	\N	pn.	üks, nemad, see, umbisikuline tegija
380	hu	fko	fko	\N	pn.	valaki, ő(k) (határozatlan alany, egyesszámban értendő)
380	nl	fko	fko	\N	pn.	een, men (ongespecificeerd onderwerp)
380	ru	fko	fko	\N	pn.	обобщенноличное местоимение
380	sv	fko	fko	\N	pn.	man, dem (används för singular) (ospecificerade agent)
384	de	flä	fl·æ	fl<1><2><3>ä	vin.	glücken, gelingen, Erfolg haben
384	eng	flä	fl·æ	fl<1><2><3>ä	vin.	succeed
384	est	flä	fl·æ	fl<1><2><3>ä	vin.	õnnestuma, korda minema
384	hu	flä	fl·æ	fl<1><2><3>ä	vin.	sikerrel jár, sikerül
384	nl	flä	fl·æ	fl<1><2><3>ä	vin.	slagen
384	pl	flä	fl·æ	fl<1><2><3>ä	vin.	udać się, powieść się
384	ru	flä	fl·æ	fl<1><2><3>ä	vin.	достигать цели, преуспевать, иметь успех
384	sv	flä	fl·æ	fl<1><2><3>ä	vin.	lyckas
388	de	fmawn	fmawn	\N	n.	Neuigkeit, etwas zu berichten
388	eng	fmawn	fmawn	\N	n.	news, something to report
388	est	fmawn	fmawn	\N	n.	uudis, miski millest teavitada
388	hu	fmawn	fmawn	\N	n.	hír, újság
388	nl	fmawn	fmawn	\N	n.	nieuws, iets om te melden
388	pl	fmawn	fmawn	\N	n.	informacja, nowina, coś do ogłoszenia
388	ru	fmawn	fmawn	\N	n.	новость, предмет сообщения
388	sv	fmawn	fmawn	\N	n.	nyheter, något att rapportera
392	de	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	testen, prüfen, überprüfen
392	eng	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	test
392	est	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	katsetama
392	hu	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	tesztel, próbára tesz
392	nl	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	testen
392	pl	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	sprawdzać, badać
392	ru	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	экзаменовать, подвергать испытанию
392	sv	fmetok	ˈfm·ɛ.t·ok̚	fm<1><2>et<3>ok	vtr.	testa
396	de	fmi	fm·i	fm<1><2><3>i	vtrm.	versuchen, probieren
396	eng	fmi	fm·i	fm<1><2><3>i	vtrm.	try, attempt
396	est	fmi	fm·i	fm<1><2><3>i	vtrm.	püüdma, üritama
396	hu	fmi	fm·i	fm<1><2><3>i	vtrm.	(meg)próbál, megkísérel
396	nl	fmi	fm·i	fm<1><2><3>i	vtrm.	proberen
396	pl	fmi	fm·i	fm<1><2><3>i	vtrm.	próbować
396	ru	fmi	fm·i	fm<1><2><3>i	vtrm.	пробовать, пытаться
396	sv	fmi	fm·i	fm<1><2><3>i	vtrm.	försöka
400	de	fngap	fŋap̚	\N	n.	Metall
400	eng	fngap	fŋap̚	\N	n.	metal
400	est	fngap	fŋap̚	\N	n.	metall
400	hu	fngap	fŋap̚	\N	n.	fém
400	nl	fngap	fŋap̚	\N	n.	metaal
400	pl	fngap	fŋap̚	\N	n.	metal
400	ru	fngap	fŋap̚	\N	n.	металл
400	sv	fngap	fŋap̚	\N	n.	metall
404	de	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	metallsuchende Pflanze, Anemonide
404	eng	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	metalfollowing plant
404	est	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	Metalli järgiv taim (metalfollowing plant)
404	hu	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	fémkövető növény (pandorai növényfaj)
404	nl	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	metallofiele plant
404	pl	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	pennanemonoid ciliare, anemonid
404	ru	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	Pennanemone ciliare («растение, следующее за металлом»)
404	sv	fngapsutxwll	ˈfŋap.sut'.wḷ	\N	n.	metallföljande planta
408	de	fnu	fn·u	fn<1><2><3>u	vin.	beruhigen, ruhig sein, leise sein
408	eng	fnu	fn·u	fn<1><2><3>u	vin.	quiet, be quiet
408	est	fnu	fn·u	fn<1><2><3>u	vin.	vaikima, vait olema
408	hu	fnu	fn·u	fn<1><2><3>u	vin.	lehalkít, elcsendesül
408	nl	fnu	fn·u	fn<1><2><3>u	vin.	wees stil, stil zijn
408	pl	fnu	fn·u	fn<1><2><3>u	vin.	być cicho
408	ru	fnu	fn·u	fn<1><2><3>u	vin.	молчать, замолкать
408	sv	fnu	fn·u	fn<1><2><3>u	vin.	tyst, vara tyst
412	de	fo	fo	\N	pn.	sie (plural)
412	eng	fo	fo	\N	pn.	they
412	est	fo	fo	\N	pn.	nemad
412	hu	fo	fo	\N	pn.	ők sokan
412	nl	fo	fo	\N	pn.	zij
412	pl	fo	fo	\N	pn.	oni, one
412	ru	fo	fo	\N	pn.	они (сокращенная форма)
412	sv	fo	fo	\N	pn.	de
416	de	fpak	fp·ak̚	fp<1><2><3>ak	v.	zögern, sich zurückhalten, Tätigkeit unterbrechen/einstellen
416	eng	fpak	fp·ak̚	fp<1><2><3>ak	v.	hold off, suspend action
416	est	fpak	fp·ak̚	fp<1><2><3>ak	v.	tagasi hoidma, peatama tegevust
416	hu	fpak	fp·ak̚	fp<1><2><3>ak	v.	abbahagy, felfüggeszt (a cselekvés folytatódni fog)
416	nl	fpak	fp·ak̚	fp<1><2><3>ak	v.	actie uitstellen, wachten
416	pl	fpak	fp·ak̚	fp<1><2><3>ak	v.	wstrzymywać, opóźniać
416	ru	fpak	fp·ak̚	fp<1><2><3>ak	v.	приостанавливать, откладывать (какоелибо дело)
416	sv	fpak	fp·ak̚	fp<1><2><3>ak	v.	avvakta, avbryta åtgärder
420	de	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	senden, schicken
420	eng	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	send
420	est	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	saatma
420	hu	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	(el)küld
420	nl	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	zenden, sturen
420	pl	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	wysłać
420	ru	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	отправлять, посылать
420	sv	fpe'	fp·ɛʔ	fp<1><2><3>e'	vtr.	skicka
424	de	fpeio	fpɛ.ˈi.o	\N	n.	Herausforderung (zeremoniell)
424	eng	fpeio	fpɛ.ˈi.o	\N	n.	challenge (ceremonial)
424	est	fpeio	fpɛ.ˈi.o	\N	n.	väljakutse, ülesanne (tseremoniaalne)
424	hu	fpeio	fpɛ.ˈi.o	\N	n.	kihívás (ünnepélyes)
424	nl	fpeio	fpɛ.ˈi.o	\N	n.	uitdaging (ceremonieel)
424	pl	fpeio	fpɛ.ˈi.o	\N	n.	wyzwanie (ceremonialne)
424	ru	fpeio	fpɛ.ˈi.o	\N	n.	вызов (церемониальный)
424	sv	fpeio	fpɛ.ˈi.o	\N	n.	utmaning (högtidlig)
428	de	fpi	fpi	\N	adp.	wegen, zuliebe, um ... willen
428	eng	fpi	fpi	\N	adp.	for the sake of, for the benefit of
428	est	fpi	fpi	\N	adp.	(millegi) pärast, tõttu  (Ma tapan jumala pärast. Eesti keeles eraldi väljend tegelikult puudub.)
428	hu	fpi	fpi	\N	adp.	(azért), hogy; valaminek az érdekében
428	nl	fpi	fpi	\N	adp.	in het belang van, voor het nut van
428	pl	fpi	fpi	\N	adp.	dla, na korzyść (czegoś)
428	ru	fpi	fpi	\N	adp.	ради, изза, для, с целью
428	sv	fpi	fpi	\N	adp.	för sakens skull, till förmån för
432	de	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	denken
432	eng	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	think
432	est	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	mõtlema, arvama
432	hu	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	gondol(kodik)
432	nl	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	denken
432	pl	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	myśleć
432	ru	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	думать
432	sv	fpìl	fp·ɪl	fp<1><2><3>ìl	vtr.	tänka
436	de	fpom	fpom	\N	n.	Wohlsein, Friede, Glück
436	eng	fpom	fpom	\N	n.	wellbeing, peace, happiness
436	est	fpom	fpom	\N	n.	heaolu, õnnelikkus, rahu
436	hu	fpom	fpom	\N	n.	béke, jólét
436	nl	fpom	fpom	\N	n.	vrede, geluk
436	pl	fpom	fpom	\N	n.	dobrobyt, spokój, radość
436	ru	fpom	fpom	\N	n.	мир, благополучие
436	sv	fpom	fpom	\N	n.	välmående, fred, lycka
440	de	fpxafaw	ˈfp'a.faw	\N	n.	Medusa (Tier)
440	eng	fpxafaw	ˈfp'a.faw	\N	n.	medusa
440	est	fpxafaw	ˈfp'a.faw	\N	n.	Lendmeduus (medusa)
440	hu	fpxafaw	ˈfp'a.faw	\N	n.	(pandorai repülő medúzaszerű lény) (pandorai állatfaj)
440	nl	fpxafaw	ˈfp'a.faw	\N	n.	medusa
440	pl	fpxafaw	ˈfp'a.faw	\N	n.	meduza
440	ru	fpxafaw	ˈfp'a.faw	\N	n.	медуза
440	sv	fpxafaw	ˈfp'a.faw	\N	n.	manet
444	de	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	eintreten, betreten
444	eng	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	enter
444	est	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	sisenema
444	hu	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	belép
444	nl	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	binnenkomen
444	pl	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	wchodzić
444	ru	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	входить, проникать, попадать
444	sv	fpxäkìm	ˈfp'·æ.k·ɪm	fpx<1><2>äk<3>ìm	vin.	stiga in,
452	de	fra'u	ˈfɾa.ʔu	\N	pn.	alles (jedes Ding)
452	eng	fra'u	ˈfɾa.ʔu	\N	pn.	everything
452	est	fra'u	ˈfɾa.ʔu	\N	pn.	iga asi/ese
452	hu	fra'u	ˈfɾa.ʔu	\N	pn.	minden
452	nl	fra'u	ˈfɾa.ʔu	\N	pn.	alles
452	pl	fra'u	ˈfɾa.ʔu	\N	pn.	wsystko
452	ru	fra'u	ˈfɾa.ʔu	\N	pn.	всё
452	sv	fra'u	ˈfɾa.ʔu	\N	pn.	allt, alla saker
456	de	frakrr	ˈfɾa.kṛ	\N	adv.	immer, jeder Zeit
456	eng	frakrr	ˈfɾa.kṛ	\N	adv.	always, all the time
456	est	frakrr	ˈfɾa.kṛ	\N	adv.	alati, koguaeg
456	hu	frakrr	ˈfɾa.kṛ	\N	adv.	mindig
456	nl	frakrr	ˈfɾa.kṛ	\N	adv.	altijd
456	pl	frakrr	ˈfɾa.kṛ	\N	adv.	zawsze, cały czas
456	ru	frakrr	ˈfɾa.kṛ	\N	adv.	всегда
456	sv	frakrr	ˈfɾa.kṛ	\N	adv.	alltid, hela tiden
460	de	frapo	ˈfɾa.po	\N	pn.	jeder, jede, alle
460	eng	frapo	ˈfɾa.po	\N	pn.	everyone
460	est	frapo	ˈfɾa.po	\N	pn.	igaüks, kõik
460	hu	frapo	ˈfɾa.po	\N	pn.	mindenki
460	nl	frapo	ˈfɾa.po	\N	pn.	iedereen
460	pl	frapo	ˈfɾa.po	\N	pn.	każdy
460	ru	frapo	ˈfɾa.po	\N	pn.	все
460	sv	frapo	ˈfɾa.po	\N	pn.	alla
464	de	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	besuchen
464	eng	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	visit
464	est	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	külastama
464	hu	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	(meg)látogat
464	nl	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	bezoeken
464	pl	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	odwiedzać
464	ru	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	навещать, посещать
464	sv	frrfen	ˈf·ṛ.f·ɛn	f<1><2>rrf<3>en	vtr.	besöka
468	de	frrtu	ˈfṛ.tu	\N	n.	Gast, Besucher
468	eng	frrtu	ˈfṛ.tu	\N	n.	guest, visitor
468	est	frrtu	ˈfṛ.tu	\N	n.	külaline, külastaja
468	hu	frrtu	ˈfṛ.tu	\N	n.	vendég
468	nl	frrtu	ˈfṛ.tu	\N	n.	gast, bezoeker
468	pl	frrtu	ˈfṛ.tu	\N	n.	gość, odwiedzający
468	ru	frrtu	ˈfṛ.tu	\N	n.	гость
468	sv	frrtu	ˈfṛ.tu	\N	n.	gäst, besökare
472	de	ftang	ft·aŋ	\N	vim.	stoppen, anhalten, aufhalten
472	eng	ftang	ft·aŋ	\N	vim.	stop
472	est	ftang	ft·aŋ	\N	vim.	peatuma
472	hu	ftang	ft·aŋ	\N	vim.	befejez, abbahagy
472	nl	ftang	ft·aŋ	\N	vim.	stoppen
